RGIId,REGION,O2Region,CenLon,CenLat,Area,WGMS_ID,N_gla_anom_used,ID_gla_anom_used,min_dist_gla_anom,max_dist_gla_anom,mean_dist_gla_anom,period_reg_obs,N_gla_anom_neighbour_reg,ID_gla_anom_neighbour_reg,period_neighbour_reg_obs,N_geo_obs,period_geo_obs
RGI60-17.00498,SAN,2,-70.3655,-34.4757,0.175,35896.0,1.0,[1344],102.3,102.3,102.3,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00499,SAN,2,-70.6296,-34.4513,0.012,27290.0,1.0,[1344],107.5,107.5,107.5,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.00500,SAN,2,-70.1,-34.3477,0.532,35897.0,1.0,[1344],85.8,85.8,85.8,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00501,SAN,2,-70.236,-34.3083,0.496,27291.0,1.0,[1344],81.9,81.9,81.9,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00502,SAN,2,-70.2267,-34.3025,0.041,35898.0,1.0,[1344],81.2,81.2,81.2,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00503,SAN,2,-70.2161,-34.2985,0.211,35899.0,1.0,[1344],80.7,80.7,80.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00504,SAN,2,-70.0773,-34.2991,0.327,27292.0,1.0,[1344],80.5,80.5,80.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00505,SAN,2,-70.2266,-34.2949,0.051,27293.0,1.0,[1344],80.4,80.4,80.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00506,SAN,2,-70.181,-34.2949,0.133,27294.0,1.0,[1344],80.0,80.0,80.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00507,SAN,2,-70.16,-34.2946,0.145,35900.0,1.0,[1344],79.9,79.9,79.9,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00508,SAN,2,-70.208,-34.2945,0.495,27295.0,1.0,[1344],80.1,80.1,80.1,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00509,SAN,2,-70.1932,-34.2924,0.339,35901.0,1.0,[1344],79.8,79.8,79.8,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00510,SAN,2,-70.0785,-34.2902,0.24,27296.0,1.0,[1344],79.5,79.5,79.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00511,SAN,2,-70.1289,-34.2891,0.191,35902.0,1.0,[1344],79.2,79.2,79.2,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00512,SAN,2,-70.1764,-34.289,0.185,35903.0,1.0,[1344],79.3,79.3,79.3,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00513,SAN,2,-70.1475,-34.2915,1.385,35904.0,1.0,[1344],79.5,79.5,79.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00514,SAN,2,-70.1826,-34.2879,0.254,35905.0,1.0,[1344],79.2,79.2,79.2,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00515,SAN,2,-70.128,-34.2742,0.085,27297.0,1.0,[1344],77.6,77.6,77.6,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00516,SAN,2,-70.1061,-34.2829,6.185,27298.0,1.0,[1344],78.6,78.6,78.6,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00517,SAN,2,-70.1059,-34.2618,0.505,35906.0,1.0,[1344],76.2,76.2,76.2,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00518,SAN,2,-70.3139,-34.076,0.065,35907.0,1.0,[1344],58.0,58.0,58.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00519,SAN,2,-70.2638,-34.0743,0.172,35908.0,1.0,[1344],56.7,56.7,56.7,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00520,SAN,2,-70.2559,-34.0704,0.169,35909.0,1.0,[1344],56.1,56.1,56.1,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00521,SAN,2,-70.2459,-34.0681,0.613,35910.0,1.0,[1344],55.7,55.7,55.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00522,SAN,2,-70.2622,-34.0596,0.097,27299.0,1.0,[1344],55.0,55.0,55.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00523,SAN,2,-70.0626,-34.0574,0.023,35911.0,1.0,[1344],53.9,53.9,53.9,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.00524,SAN,2,-70.0638,-34.056,0.01,35912.0,1.0,[1344],53.7,53.7,53.7,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.00525,SAN,2,-70.067,-34.0533,0.051,35913.0,1.0,[1344],53.4,53.4,53.4,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00526,SAN,2,-70.2394,-34.0544,1.428,27300.0,1.0,[1344],54.1,54.1,54.1,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00527,SAN,2,-70.2413,-34.0441,0.154,35914.0,1.0,[1344],53.0,53.0,53.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00528,SAN,2,-70.0565,-34.0398,1.176,35915.0,1.0,[1344],52.0,52.0,52.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00529,SAN,2,-70.2343,-34.0383,1.512,27301.0,1.0,[1344],52.2,52.2,52.2,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00530,SAN,2,-70.2233,-34.0336,0.116,27302.0,1.0,[1344],51.5,51.5,51.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00531,SAN,2,-70.043,-34.0319,0.112,35916.0,1.0,[1344],51.3,51.3,51.3,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00532,SAN,2,-70.2117,-34.0249,0.024,35917.0,1.0,[1344],50.4,50.4,50.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00533,SAN,2,-70.0593,-34.0226,0.162,35918.0,1.0,[1344],50.1,50.1,50.1,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00534,SAN,2,-70.0597,-34.0175,0.188,35919.0,1.0,[1344],49.5,49.5,49.5,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00535,SAN,2,-70.0461,-33.985,0.01,35920.0,1.0,[1344],46.1,46.1,46.1,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.00536,SAN,2,-70.1032,-33.9103,0.282,35921.0,1.0,[1344],37.2,37.2,37.2,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00537,SAN,2,-70.0939,-33.9087,0.268,35922.0,1.0,[1344],37.1,37.1,37.1,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00538,SAN,2,-70.0843,-33.9049,0.05,35923.0,1.0,[1344],36.8,36.8,36.8,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.00539,SAN,2,-70.0888,-33.9038,0.05,35924.0,1.0,[1344],36.6,36.6,36.6,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.00540,SAN,2,-70.0933,-33.8994,0.041,35925.0,1.0,[1344],36.1,36.1,36.1,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00541,SAN,2,-70.1207,-34.2583,0.114,27303.0,1.0,[1344],75.8,75.8,75.8,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00542,SAN,2,-70.1197,-34.266,0.607,27304.0,1.0,[1344],76.7,76.7,76.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00543,SAN,2,-70.1652,-34.0513,0.293,35926.0,1.0,[1344],52.9,52.9,52.9,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00544,SAN,2,-70.5592,-35.307,0.217,27305.0,1.0,[1344],196.4,196.4,196.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00545,SAN,2,-70.5849,-35.3042,0.122,27306.0,1.0,[1344],196.5,196.5,196.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00546,SAN,2,-70.5639,-35.3033,0.108,27307.0,1.0,[1344],196.1,196.1,196.1,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00547,SAN,2,-70.5761,-35.3039,0.968,27308.0,1.0,[1344],196.3,196.3,196.3,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00548,SAN,2,-70.5577,-35.3039,0.076,27309.0,1.0,[1344],196.0,196.0,196.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00549,SAN,2,-70.5671,-35.3076,0.095,27310.0,1.0,[1344],196.6,196.6,196.6,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00550,SAN,2,-70.5786,-35.3102,0.028,35927.0,1.0,[1344],197.1,197.1,197.1,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.00551,SAN,2,-70.5465,-35.3423,0.023,35928.0,1.0,[1344],200.0,200.0,200.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00552,SAN,2,-70.7321,-35.5375,0.061,35929.0,1.0,[1344],224.9,224.9,224.9,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00553,SAN,2,-70.717,-35.5439,0.045,35930.0,1.0,[1344],225.2,225.2,225.2,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00554,SAN,2,-70.7397,-35.5455,0.038,35931.0,1.0,[1344],225.9,225.9,225.9,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00555,SAN,2,-70.7224,-35.5474,0.045,35932.0,1.0,[1344],225.7,225.7,225.7,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00556,SAN,2,-70.7401,-35.5546,0.112,27311.0,1.0,[1344],226.9,226.9,226.9,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00557,SAN,2,-70.7454,-35.5586,0.126,35933.0,1.0,[1344],227.4,227.4,227.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00558,SAN,2,-70.7519,-35.5883,0.69,27312.0,1.0,[1344],230.8,230.8,230.8,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00559,SAN,2,-70.6116,-35.513,0.122,27313.0,1.0,[1344],219.8,219.8,219.8,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00560,SAN,2,-70.6189,-35.5202,0.213,27314.0,1.0,[1344],220.7,220.7,220.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00561,SAN,2,-70.5046,-35.5624,0.088,35934.0,1.0,[1344],223.4,223.4,223.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00562,SAN,2,-70.5064,-35.5655,0.058,27315.0,1.0,[1344],223.8,223.8,223.8,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00563,SAN,2,-70.5016,-35.5664,0.035,35935.0,1.0,[1344],223.8,223.8,223.8,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00564,SAN,2,-70.5084,-35.5715,0.074,27316.0,1.0,[1344],224.5,224.5,224.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00565,SAN,2,-70.7551,-35.6497,0.239,35936.0,1.0,[1344],237.5,237.5,237.5,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00566,SAN,2,-70.7613,-35.6528,0.198,27317.0,1.0,[1344],237.9,237.9,237.9,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00567,SAN,2,-70.7797,-35.6673,0.036,35937.0,1.0,[1344],239.9,239.9,239.9,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00568,SAN,2,-70.7851,-35.6763,0.053,35938.0,1.0,[1344],241.0,241.0,241.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00569,SAN,2,-70.4974,-35.5663,0.119,27318.0,1.0,[1344],223.8,223.8,223.8,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01023,SAN,2,-70.3711,-35.0871,0.114,27362.0,1.0,[1344],169.4,169.4,169.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.01024,SAN,2,-70.1836,-34.99,0.091,36171.0,1.0,[1344],157.2,157.2,157.2,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01025,SAN,2,-70.1817,-34.9851,0.052,36172.0,1.0,[1344],156.7,156.7,156.7,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01026,SAN,2,-70.1879,-34.9879,0.029,36173.0,1.0,[1344],157.0,157.0,157.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.01027,SAN,2,-70.001,-34.9106,0.081,27363.0,1.0,[1344],148.8,148.8,148.8,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01028,SAN,2,-70.0019,-34.9231,2.18,36174.0,1.0,[1344],150.2,150.2,150.2,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01029,SAN,2,-69.9846,-34.9277,0.516,27364.0,1.0,[1344],150.9,150.9,150.9,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.01030,SAN,2,-70.0256,-34.9487,0.55,27365.0,1.0,[1344],152.9,152.9,152.9,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01031,SAN,2,-70.0127,-34.9545,0.243,36175.0,1.0,[1344],153.6,153.6,153.6,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.01032,SAN,2,-70.018,-34.9585,0.088,36176.0,1.0,[1344],154.0,154.0,154.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.01033,SAN,2,-70.0271,-34.9835,0.386,36177.0,1.0,[1344],156.7,156.7,156.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.01034,SAN,2,-70.0346,-34.9948,0.244,27366.0,1.0,[1344],158.0,158.0,158.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01035,SAN,2,-70.0238,-34.9997,0.213,36178.0,1.0,[1344],158.6,158.6,158.6,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01036,SAN,2,-70.0095,-35.0029,0.023,36179.0,1.0,[1344],159.0,159.0,159.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.01037,SAN,2,-69.9694,-35.0073,0.239,27367.0,1.0,[1344],159.8,159.8,159.8,1976-2023,N/A,N/A,N/A,1.0,['1999.92 - 2019.92']
RGI60-17.01038,SAN,2,-70.0508,-35.0122,0.059,36180.0,1.0,[1344],159.8,159.8,159.8,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01039,SAN,2,-70.0312,-35.0154,0.074,36181.0,1.0,[1344],160.3,160.3,160.3,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01040,SAN,2,-70.0371,-35.0186,0.089,27368.0,1.0,[1344],160.6,160.6,160.6,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01041,SAN,2,-70.0515,-35.0225,0.054,27369.0,1.0,[1344],161.0,161.0,161.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.01042,SAN,2,-70.0294,-35.0404,0.021,36182.0,1.0,[1344],163.0,163.0,163.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01043,SAN,2,-70.0347,-35.0442,0.026,27370.0,1.0,[1344],163.4,163.4,163.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.01044,SAN,2,-70.0181,-35.0043,0.041,36183.0,1.0,[1344],159.1,159.1,159.1,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01045,SAN,2,-70.0306,-35.0006,0.072,27371.0,1.0,[1344],158.6,158.6,158.6,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01046,SAN,2,-70.0401,-34.6276,0.148,27372.0,1.0,[1344],117.2,117.2,117.2,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.01047,SAN,2,-70.0129,-34.6225,0.521,27373.0,1.0,[1344],116.8,116.8,116.8,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01048,SAN,2,-70.0213,-34.6237,0.04,36184.0,1.0,[1344],116.9,116.9,116.9,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.01049,SAN,2,-70.0242,-34.6252,0.106,36185.0,1.0,[1344],117.0,117.0,117.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.01050,SAN,2,-70.0053,-34.6125,0.371,27374.0,1.0,[1344],115.8,115.8,115.8,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.01051,SAN,2,-69.9572,-34.6299,0.075,27375.0,1.0,[1344],118.2,118.2,118.2,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.01052,SAN,2,-69.9932,-34.6036,0.023,36186.0,1.0,[1344],114.9,114.9,114.9,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01053,SAN,2,-70.0259,-34.5954,0.038,36187.0,1.0,[1344],113.7,113.7,113.7,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01054,SAN,2,-70.007,-34.5923,3.877,27376.0,1.0,[1344],113.5,113.5,113.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01055,SAN,2,-70.0548,-34.58,0.116,27377.0,1.0,[1344],111.8,111.8,111.8,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.01056,SAN,2,-70.0496,-34.5831,0.215,27378.0,1.0,[1344],112.2,112.2,112.2,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01057,SAN,2,-70.0418,-34.5771,0.075,27379.0,1.0,[1344],111.6,111.6,111.6,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.01058,SAN,2,-70.0094,-34.5776,0.808,27380.0,1.0,[1344],111.9,111.9,111.9,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.01059,SAN,2,-70.0626,-34.5767,0.097,27381.0,1.0,[1344],111.4,111.4,111.4,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01060,SAN,2,-70.0106,-34.5699,0.126,27382.0,1.0,[1344],111.0,111.0,111.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.01061,SAN,2,-69.9935,-34.5683,1.204,27383.0,1.0,[1344],111.0,111.0,111.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01062,SAN,2,-70.059,-34.5664,0.359,27384.0,1.0,[1344],110.3,110.3,110.3,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01063,SAN,2,-70.0431,-34.5623,0.022,36188.0,1.0,[1344],109.9,109.9,109.9,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01064,SAN,2,-70.0428,-34.5603,0.049,36189.0,1.0,[1344],109.7,109.7,109.7,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01065,SAN,2,-70.0351,-34.5584,0.041,36190.0,1.0,[1344],109.5,109.5,109.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01066,SAN,2,-70.0243,-34.5521,0.056,27385.0,1.0,[1344],108.9,108.9,108.9,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.01067,SAN,2,-70.0319,-34.5519,0.373,27386.0,1.0,[1344],108.8,108.8,108.8,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.01068,SAN,2,-70.0262,-34.5447,0.062,27387.0,1.0,[1344],108.1,108.1,108.1,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01069,SAN,2,-70.0245,-34.5648,6.634,27388.0,1.0,[1344],110.3,110.3,110.3,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01070,SAN,2,-70.0221,-34.5381,0.016,36191.0,1.0,[1344],107.4,107.4,107.4,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.01071,SAN,2,-70.029,-34.5381,0.025,36192.0,1.0,[1344],107.3,107.3,107.3,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01072,SAN,2,-70.036,-34.5393,0.32,27389.0,1.0,[1344],107.4,107.4,107.4,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01073,SAN,2,-70.0268,-34.5359,0.074,36193.0,1.0,[1344],107.1,107.1,107.1,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01074,SAN,2,-70.0216,-34.533,0.036,36194.0,1.0,[1344],106.8,106.8,106.8,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.01075,SAN,2,-70.0344,-34.5305,0.038,36195.0,1.0,[1344],106.5,106.5,106.5,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.01076,SAN,2,-70.028,-34.5299,0.095,27390.0,1.0,[1344],106.4,106.4,106.4,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01077,SAN,2,-70.0289,-34.5257,0.039,27391.0,1.0,[1344],106.0,106.0,106.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.01078,SAN,2,-69.9674,-34.7642,0.098,36196.0,1.0,[1344],132.9,132.9,132.9,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.01079,SAN,2,-69.9566,-34.7582,0.268,36197.0,1.0,[1344],132.4,132.4,132.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
