RGIId,REGION,O2Region,CenLon,CenLat,Area,WGMS_ID,N_gla_anom_used,ID_gla_anom_used,min_dist_gla_anom,max_dist_gla_anom,mean_dist_gla_anom,period_reg_obs,N_gla_anom_neighbour_reg,ID_gla_anom_neighbour_reg,period_neighbour_reg_obs,N_geo_obs,period_geo_obs
RGI60-17.00218,SAN,1,-73.0727,-49.8346,0.058,35728.0,1.0,[2000],634.7,634.7,634.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00219,SAN,1,-72.9694,-49.8331,0.112,35729.0,1.0,[2000],631.4,631.4,631.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00220,SAN,1,-73.0586,-49.8367,0.026,35730.0,1.0,[2000],634.1,634.1,634.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00221,SAN,1,-73.0809,-49.8378,0.01,35731.0,1.0,[2000],634.7,634.7,634.7,2001-2023,1.0,['1344'],1976-2001,1.0,['2000.17 - 2018.25']
RGI60-17.00222,SAN,1,-73.0037,-49.8402,0.025,35732.0,1.0,[2000],631.9,631.9,631.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00223,SAN,1,-73.0701,-49.8492,0.014,35733.0,1.0,[2000],633.2,633.2,633.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00224,SAN,1,-73.0416,-49.854,0.193,27199.0,1.0,[2000],631.8,631.8,631.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00225,SAN,1,-73.0485,-49.8577,0.068,35734.0,1.0,[2000],631.7,631.7,631.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00226,SAN,1,-72.9639,-49.859,0.354,35735.0,1.0,[2000],628.7,628.7,628.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00227,SAN,1,-72.9954,-49.8598,0.065,27200.0,1.0,[2000],629.7,629.7,629.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00228,SAN,1,-73.0299,-49.8733,0.257,27201.0,1.0,[2000],629.5,629.5,629.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00229,SAN,1,-72.9717,-49.8663,0.022,35736.0,1.0,[2000],628.2,628.2,628.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00230,SAN,1,-72.9991,-49.8703,0.095,27202.0,1.0,[2000],628.8,628.8,628.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00231,SAN,1,-73.0017,-49.8191,4.809,35737.0,1.0,[2000],633.9,633.9,633.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00232,SAN,1,-72.9399,-49.8877,0.336,27203.0,1.0,[2000],625.1,625.1,625.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00233,SAN,1,-72.9803,-49.8887,0.038,27204.0,1.0,[2000],626.3,626.3,626.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00234,SAN,1,-72.9845,-49.892,0.05,27205.0,1.0,[2000],626.1,626.1,626.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00235,SAN,1,-72.9501,-49.9006,0.031,35738.0,1.0,[2000],624.1,624.1,624.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00236,SAN,1,-72.952,-49.9103,0.068,35739.0,1.0,[2000],623.3,623.3,623.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00237,SAN,1,-72.9532,-49.9163,0.365,35740.0,1.0,[2000],622.7,622.7,622.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00238,SAN,1,-72.9453,-49.914,0.077,35741.0,1.0,[2000],622.7,622.7,622.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00239,SAN,1,-72.9607,-49.9435,0.057,35742.0,1.0,[2000],620.3,620.3,620.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00240,SAN,1,-73.0391,-49.9596,0.246,35743.0,1.0,[2000],621.4,621.4,621.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00241,SAN,1,-72.9233,-49.9693,1.62,35744.0,1.0,[2000],616.5,616.5,616.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00242,SAN,1,-72.9756,-49.9681,0.05,35745.0,1.0,[2000],618.4,618.4,618.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00243,SAN,1,-72.9443,-49.9723,0.281,27206.0,1.0,[2000],616.9,616.9,616.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00244,SAN,1,-73.044,-49.9775,0.765,27207.0,1.0,[2000],619.8,619.8,619.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00245,SAN,1,-73.0538,-49.98,0.074,35746.0,1.0,[2000],619.9,619.9,619.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00246,SAN,1,-72.9849,-49.9813,0.036,35747.0,1.0,[2000],617.4,617.4,617.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00247,SAN,1,-72.9872,-49.9993,0.049,69966.0,1.0,[2000],615.7,615.7,615.7,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.00248,SAN,1,-72.9975,-50.0013,0.043,69967.0,1.0,[2000],615.9,615.9,615.9,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.00249,SAN,1,-72.949,-50.0006,0.058,27208.0,1.0,[2000],614.3,614.3,614.3,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.00250,SAN,1,-72.9409,-50.0066,0.353,35748.0,1.0,[2000],613.4,613.4,613.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00251,SAN,1,-72.9465,-50.017,0.196,35749.0,1.0,[2000],612.6,612.6,612.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00252,SAN,1,-72.9196,-50.0186,0.169,27209.0,1.0,[2000],611.5,611.5,611.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00253,SAN,1,-72.9552,-50.02,0.042,35750.0,1.0,[2000],612.6,612.6,612.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00254,SAN,1,-72.9492,-50.0212,0.211,35751.0,1.0,[2000],612.3,612.3,612.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00255,SAN,1,-72.9672,-50.0246,0.289,27210.0,1.0,[2000],612.6,612.6,612.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00256,SAN,1,-72.9878,-50.0303,0.027,35752.0,1.0,[2000],612.7,612.7,612.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00257,SAN,1,-72.9984,-50.0333,0.451,27211.0,1.0,[2000],612.8,612.8,612.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00258,SAN,1,-73.0168,-50.0415,0.145,27212.0,1.0,[2000],612.6,612.6,612.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00259,SAN,1,-73.0102,-50.0433,0.04,27213.0,1.0,[2000],612.2,612.2,612.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00260,SAN,1,-72.9519,-50.0453,0.033,35753.0,1.0,[2000],610.0,610.0,610.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00261,SAN,1,-72.9623,-50.0607,0.092,27214.0,1.0,[2000],608.9,608.9,608.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00262,SAN,1,-72.911,-49.9818,0.05,35754.0,1.0,[2000],614.9,614.9,614.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00263,SAN,1,-72.9037,-49.9938,0.105,27215.0,1.0,[2000],613.4,613.4,613.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00264,SAN,1,-72.9113,-49.9952,0.059,27216.0,1.0,[2000],613.5,613.5,613.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00265,SAN,1,-72.9781,-50.0792,0.054,35755.0,1.0,[2000],607.6,607.6,607.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00266,SAN,1,-72.983,-50.0815,0.26,27217.0,1.0,[2000],607.6,607.6,607.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00267,SAN,1,-72.9934,-50.0845,0.086,27218.0,1.0,[2000],607.6,607.6,607.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00268,SAN,1,-72.9865,-50.0885,0.194,27219.0,1.0,[2000],607.0,607.0,607.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00269,SAN,1,-72.9892,-50.094,0.063,27220.0,1.0,[2000],606.6,606.6,606.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00270,SAN,1,-72.9727,-50.0952,0.029,35756.0,1.0,[2000],605.9,605.9,605.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00271,SAN,1,-72.9841,-50.101,1.088,27221.0,1.0,[2000],605.7,605.7,605.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00272,SAN,1,-72.9831,-50.1111,0.321,27222.0,1.0,[2000],604.7,604.7,604.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00273,SAN,1,-72.9724,-50.1167,0.113,27223.0,1.0,[2000],603.8,603.8,603.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00274,SAN,1,-72.9484,-50.1338,0.044,35757.0,1.0,[2000],601.3,601.3,601.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00275,SAN,1,-72.8944,-50.1253,0.031,27224.0,1.0,[2000],600.3,600.3,600.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00276,SAN,1,-73.152,-50.543,0.036,27225.0,1.0,[2000],569.5,569.5,569.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00277,SAN,1,-73.1071,-50.5456,0.059,35758.0,1.0,[2000],567.6,567.6,567.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00278,SAN,1,-73.1084,-50.573,0.021,35759.0,1.0,[2000],565.1,565.1,565.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00279,SAN,1,-73.0974,-50.5966,0.017,35760.0,1.0,[2000],562.4,562.4,562.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00280,SAN,1,-73.0967,-50.6009,0.026,35761.0,1.0,[2000],562.0,562.0,562.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00281,SAN,1,-73.1222,-50.606,0.046,35762.0,1.0,[2000],562.5,562.5,562.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00282,SAN,1,-73.076,-50.5183,0.029,35763.0,1.0,[2000],569.0,569.0,569.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00283,SAN,1,-73.0365,-50.531,0.239,27226.0,1.0,[2000],566.3,566.3,566.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00284,SAN,1,-73.0456,-50.5334,0.06,35764.0,1.0,[2000],566.4,566.4,566.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00285,SAN,1,-73.0771,-50.5392,1.133,27227.0,1.0,[2000],567.1,567.1,567.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00286,SAN,1,-73.0218,-50.536,0.242,69968.0,1.0,[2000],565.3,565.3,565.3,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.00287,SAN,1,-73.0454,-50.5366,0.074,35765.0,1.0,[2000],566.1,566.1,566.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00288,SAN,1,-73.0609,-50.5386,0.057,35766.0,1.0,[2000],566.5,566.5,566.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00289,SAN,1,-73.0181,-50.5386,0.029,69969.0,1.0,[2000],564.9,564.9,564.9,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.00290,SAN,1,-73.0252,-50.5426,0.095,35767.0,1.0,[2000],564.8,564.8,564.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00291,SAN,1,-73.0509,-50.5422,0.029,35768.0,1.0,[2000],565.8,565.8,565.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00292,SAN,1,-73.0286,-50.544,0.016,69970.0,1.0,[2000],564.8,564.8,564.8,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.00293,SAN,1,-73.0535,-50.5448,0.019,35769.0,1.0,[2000],565.7,565.7,565.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00294,SAN,1,-73.1063,-50.6148,0.023,35770.0,1.0,[2000],561.1,561.1,561.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00295,SAN,1,-73.1231,-50.6205,0.078,35771.0,1.0,[2000],561.2,561.2,561.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00296,SAN,1,-73.021,-50.619,0.044,27228.0,1.0,[2000],557.4,557.4,557.4,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.00297,SAN,1,-73.058,-50.6327,0.14,69971.0,1.0,[2000],557.5,557.5,557.5,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.00298,SAN,1,-72.9462,-50.7222,0.171,27229.0,1.0,[2000],544.9,544.9,544.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00299,SAN,1,-72.2586,-50.64,0.013,35772.0,1.0,[2000],528.5,528.5,528.5,2001-2023,1.0,['1344'],1976-2001,1.0,['2000.17 - 2018.25']
RGI60-17.00300,SAN,1,-73.0948,-50.7759,0.048,35773.0,1.0,[2000],545.6,545.6,545.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00301,SAN,1,-73.0993,-50.7758,0.041,27230.0,1.0,[2000],545.8,545.8,545.8,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.00302,SAN,1,-73.0388,-50.771,0.252,27231.0,1.0,[2000],543.9,543.9,543.9,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.00303,SAN,1,-73.0521,-50.7715,0.025,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.00304,SAN,1,-73.0601,-50.7821,0.094,27232.0,1.0,[2000],543.7,543.7,543.7,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.00305,SAN,1,-73.0734,-50.7981,0.108,27233.0,1.0,[2000],542.7,542.7,542.7,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.00306,SAN,1,-73.0503,-50.8113,0.044,69972.0,1.0,[2000],540.6,540.6,540.6,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.00307,SAN,1,-72.2567,-50.7637,0.286,35774.0,1.0,[2000],516.3,516.3,516.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00308,SAN,1,-72.2782,-50.7684,0.079,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.00309,SAN,1,-72.2814,-50.7724,0.013,35775.0,1.0,[2000],516.3,516.3,516.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00310,SAN,1,-73.2236,-50.527,0.01,35776.0,1.0,[2000],573.7,573.7,573.7,2001-2023,1.0,['1344'],1976-2001,1.0,['2000.17 - 2018.25']
RGI60-17.00311,SAN,1,-73.2289,-50.5013,0.27,35777.0,1.0,[2000],576.3,576.3,576.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00312,SAN,1,-73.2166,-50.5611,263.322,920.0,1.0,[2000],572.4,572.4,572.4,2001-2023,1.0,['1344'],1976-2001,3.0,"['1999.92 - 2019.92', '1975.17 - 2000.08', '2000.17 - 2018.25']"
RGI60-17.00313,SAN,1,-73.1168,-50.5556,0.032,35778.0,1.0,[2000],567.0,567.0,567.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00314,SAN,1,-73.1438,-50.5377,0.023,27234.0,1.0,[2000],569.7,569.7,569.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00315,SAN,1,-73.2461,-50.4727,0.402,69973.0,1.0,[2000],579.7,579.7,579.7,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.00316,SAN,1,-73.2561,-50.4718,0.718,69974.0,1.0,[2000],580.1,580.1,580.1,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.00317,SAN,1,-73.2509,-50.4656,0.122,69975.0,1.0,[2000],580.5,580.5,580.5,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.00318,SAN,1,-73.2803,-50.466,0.281,27235.0,1.0,[2000],581.6,581.6,581.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00319,SAN,1,-73.2419,-50.4638,0.4,35779.0,1.0,[2000],580.4,580.4,580.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00320,SAN,1,-73.1586,-50.458,0.305,35780.0,1.0,[2000],577.8,577.8,577.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00321,SAN,1,-73.2848,-50.4588,0.325,35781.0,1.0,[2000],582.5,582.5,582.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00322,SAN,1,-73.2645,-50.4615,1.484,35782.0,1.0,[2000],581.4,581.4,581.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00323,SAN,1,-73.1737,-50.4585,1.454,27236.0,1.0,[2000],578.3,578.3,578.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00324,SAN,1,-73.2348,-50.454,0.28,35783.0,1.0,[2000],581.0,581.0,581.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00325,SAN,1,-73.1833,-50.452,0.117,35784.0,1.0,[2000],579.3,579.3,579.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00326,SAN,1,-73.2176,-50.4584,3.155,35785.0,1.0,[2000],579.9,579.9,579.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00327,SAN,1,-73.1519,-50.4504,0.628,27237.0,1.0,[2000],578.2,578.2,578.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00328,SAN,1,-73.1038,-50.4464,0.127,35786.0,1.0,[2000],576.8,576.8,576.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00329,SAN,1,-73.1931,-50.4478,0.208,35787.0,1.0,[2000],580.0,580.0,580.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00330,SAN,1,-73.2057,-50.4465,0.481,35788.0,1.0,[2000],580.6,580.6,580.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00331,SAN,1,-73.1176,-50.4359,0.193,27238.0,1.0,[2000],578.3,578.3,578.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00332,SAN,1,-73.3418,-50.433,0.063,35789.0,1.0,[2000],587.1,587.1,587.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00333,SAN,1,-73.3524,-50.4303,0.914,35790.0,1.0,[2000],587.7,587.7,587.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00334,SAN,1,-73.322,-50.4159,0.113,35791.0,1.0,[2000],587.9,587.9,587.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00335,SAN,1,-73.1806,-50.4076,0.026,35792.0,1.0,[2000],583.4,583.4,583.4,2001-2023,1.0,['1344'],1976-2001,1.0,['2000.17 - 2018.25']
RGI60-17.00336,SAN,1,-73.1742,-50.407,0.145,35793.0,1.0,[2000],583.2,583.2,583.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00337,SAN,1,-73.304,-50.4099,0.521,35794.0,1.0,[2000],587.8,587.8,587.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00338,SAN,1,-73.3341,-50.4112,0.276,35795.0,1.0,[2000],588.8,588.8,588.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00339,SAN,1,-73.1778,-50.4044,0.03,35796.0,1.0,[2000],583.6,583.6,583.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00340,SAN,1,-73.1733,-50.4032,0.06,35797.0,1.0,[2000],583.5,583.5,583.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00341,SAN,1,-73.1673,-50.4009,0.026,35798.0,1.0,[2000],583.5,583.5,583.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00342,SAN,1,-73.194,-50.4034,0.322,27239.0,1.0,[2000],584.3,584.3,584.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.00343,SAN,1,-73.3111,-50.4009,0.106,27240.0,1.0,[2000],588.9,588.9,588.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.00344,SAN,1,-73.3891,-50.395,0.038,35799.0,1.0,[2000],592.4,592.4,592.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
